warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Budapest_1,2022-11-22,5517.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0155,0.0,0.8497461928934011,0.460292913672337,Budapest_1_2022-11-22
Budapest_1,2022-11-23,5759.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18025000000000002,0.0,0.8504230118443317,0.46061129809879015,Budapest_1_2022-11-23
Budapest_1,2022-11-24,5449.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007000000000000001,0.0,0.8470389170896786,0.4610661329937233,Budapest_1_2022-11-24
Budapest_1,2022-11-25,5900.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.840947546531303,0.46202128627308287,Budapest_1_2022-11-25
Budapest_1,2022-11-26,5532.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.839932318104907,0.46213499499681615,Budapest_1_2022-11-26
Budapest_1,2022-11-27,5097.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8382402707275804,0.4608614572910034,Budapest_1_2022-11-27
Budapest_1,2022-11-28,5378.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8460236886632826,0.46072500682252343,Budapest_1_2022-11-28
Budapest_1,2022-11-29,5488.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8467005076142133,0.4619985445283363,Budapest_1_2022-11-29
Budapest_1,2022-11-30,5494.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001875,0.0,0.840947546531303,0.46311289002092243,Budapest_1_2022-11-30
Budapest_1,2022-12-01,5670.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8480541455160746,0.4673428545438006,Budapest_1_2022-12-01
Budapest_1,2022-12-02,6108.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0016250000000000001,0.0,0.8534686971235195,0.46847994178113345,Budapest_1_2022-12-02
Budapest_1,2022-12-03,5879.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8504230118443317,0.4695942872737196,Budapest_1_2022-12-03
Budapest_1,2022-12-04,5536.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.003125,0.0,0.8497461928934011,0.4697989629764396,Budapest_1_2022-12-04
Budapest_1,2022-12-05,6188.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8717428087986465,0.47255071409078503,Budapest_1_2022-12-05
Budapest_1,2022-12-06,5785.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.061250000000000006,0.0,0.8649746192893402,0.47477940507595745,Budapest_1_2022-12-06
Budapest_1,2022-12-07,5874.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8605752961082911,0.4768716455926499,Budapest_1_2022-12-07
Budapest_1,2022-12-08,6002.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8653130287648054,0.47964613845174203,Budapest_1_2022-12-08
Budapest_1,2022-12-09,6390.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16275,0.0,0.8686971235194585,0.48253434003456747,Budapest_1_2022-12-09
Budapest_1,2022-12-10,6030.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.358125,0.0,0.8558375634517768,0.48419448740107346,Budapest_1_2022-12-10
Budapest_1,2022-12-11,5706.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.09412500000000001,0.033770161290322585,0.8497461928934011,0.48428545438006004,Budapest_1_2022-12-11
Budapest_1,2022-12-12,5744.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8626057529610829,0.48649140362048576,Budapest_1_2022-12-12
Budapest_1,2022-12-13,5830.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8534686971235195,0.4878331665605385,Budapest_1_2022-12-13
Budapest_1,2022-12-14,6072.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8585448392554993,0.4895842809060312,Budapest_1_2022-12-14
Budapest_1,2022-12-15,6069.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8636209813874789,0.49138087874101705,Budapest_1_2022-12-15
Budapest_1,2022-12-16,6262.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.061875000000000006,0.0,0.8656514382402707,0.49379150368416264,Budapest_1_2022-12-16
Budapest_1,2022-12-17,6100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8605752961082911,0.49615664513781504,Budapest_1_2022-12-17
Budapest_1,2022-12-18,5697.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8500846023688664,0.49688438096970805,Budapest_1_2022-12-18
Budapest_1,2022-12-19,6270.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8646362098138749,0.5002501591922133,Budapest_1_2022-12-19
Budapest_1,2022-12-20,6480.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8582064297800338,0.5034112617119986,Budapest_1_2022-12-20
Budapest_1,2022-12-21,6873.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8626057529610829,0.5064813972527973,Budapest_1_2022-12-21
Budapest_1,2022-12-22,7099.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.044125,0.0,0.8507614213197969,0.5080733193850633,Budapest_1_2022-12-22
Budapest_1,2022-12-23,7318.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0036249999999999998,0.0,0.8487309644670051,0.508892022195943,Budapest_1_2022-12-23
Budapest_1,2022-12-24,4791.0,Christmas Eve,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0053750000000000004,0.0,0.8314720812182741,0.5081188028745565,Budapest_1_2022-12-24
Budapest_1,2022-12-27,6189.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8439932318104908,0.5022059492404258,Budapest_1_2022-12-27
Budapest_1,2022-12-28,5689.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8406091370558377,0.5020922405166925,Budapest_1_2022-12-28
Budapest_1,2022-12-29,6310.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8490693739424704,0.502910943327572,Budapest_1_2022-12-29
Budapest_1,2022-12-30,6808.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8473773265651439,0.5042072227781316,Budapest_1_2022-12-30
Budapest_1,2022-12-31,5337.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8321489001692048,0.5032065860092787,Budapest_1_2022-12-31
Budapest_1,2023-01-02,5794.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8460236886632826,0.4986809788046939,Budapest_1_2023-01-02
Budapest_1,2023-01-03,5718.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.00225,0.0,0.8480541455160746,0.4993859728918402,Budapest_1_2023-01-03
Budapest_1,2023-01-04,5718.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8450084602368866,0.4979077594833076,Budapest_1_2023-01-04
Budapest_1,2023-01-05,5973.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.050875000000000004,0.0,0.8514382402707277,0.4986809788046939,Budapest_1_2023-01-05
Budapest_1,2023-01-06,6178.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8521150592216582,0.49931774765760034,Budapest_1_2023-01-06
Budapest_1,2023-01-07,5668.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8450084602368866,0.4981351769307742,Budapest_1_2023-01-07
Budapest_1,2023-01-08,5497.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8368866328257192,0.49624761211680163,Budapest_1_2023-01-08
Budapest_1,2023-01-09,5743.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.28950000000000004,0.0,0.8453468697123521,0.49677067224597476,Budapest_1_2023-01-09
Budapest_1,2023-01-10,5923.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.22925,0.0,0.8446700507614213,0.4972937323751478,Budapest_1_2023-01-10
Budapest_1,2023-01-11,5644.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.840947546531303,0.49617938688256163,Budapest_1_2023-01-11
Budapest_1,2023-01-12,5854.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.005000000000000001,0.0,0.8480541455160746,0.4956108432638952,Budapest_1_2023-01-12
Budapest_1,2023-01-13,6258.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.012375,0.0,0.8483925549915399,0.4946329482397889,Budapest_1_2023-01-13
Budapest_1,2023-01-14,5940.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0028750000000000004,0.0,0.8423011844331643,0.49299554261802964,Budapest_1_2023-01-14
Budapest_1,2023-01-15,5505.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.010375,0.0,0.8392554991539765,0.49040298371691077,Budapest_1_2023-01-15
Budapest_1,2023-01-16,5473.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.026625,0.0,0.8419627749576988,0.4891521877558446,Budapest_1_2023-01-16
Budapest_1,2023-01-17,5784.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.213875,0.0,0.84331641285956,0.4884926771581916,Budapest_1_2023-01-17
Budapest_1,2023-01-18,5673.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.07775,0.0,0.8395939086294417,0.48569544255435276,Budapest_1_2023-01-18
Budapest_1,2023-01-19,5684.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.15575000000000003,0.0,0.8463620981387479,0.4830346584189939,Budapest_1_2023-01-19
Budapest_1,2023-01-20,6217.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.10483870967741937,0.8494077834179357,0.480578549986355,Budapest_1_2023-01-20
Budapest_1,2023-01-21,5917.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.005544354838709678,0.8494077834179357,0.47862275993814246,Budapest_1_2023-01-21
Budapest_1,2023-01-22,5476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.021125,0.009576612903225807,0.8510998307952624,0.4761211680160102,Budapest_1_2023-01-22
Budapest_1,2023-01-23,5557.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8443316412859561,0.4768943873373966,Budapest_1_2023-01-23
Budapest_1,2023-01-24,5569.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8467005076142133,0.4815109615209679,Budapest_1_2023-01-24
Budapest_1,2023-01-25,5620.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8456852791878173,0.4853770581278996,Budapest_1_2023-01-25
Budapest_1,2023-01-26,5851.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8470389170896786,0.4854452833621396,Budapest_1_2023-01-26
Budapest_1,2023-01-27,6301.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.010080645161290324,0.8456852791878173,0.4860365687255526,Budapest_1_2023-01-27
Budapest_1,2023-01-28,5881.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8419627749576988,0.48492222323296647,Budapest_1_2023-01-28
Budapest_1,2023-01-29,5329.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8351945854483926,0.48253434003456747,Budapest_1_2023-01-29
Budapest_1,2023-01-30,5459.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.06401209677419356,0.8368866328257192,0.48271627399254075,Budapest_1_2023-01-30
Budapest_1,2023-01-31,5495.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.019153225806451613,0.8382402707275804,0.48592286000181933,Budapest_1_2023-01-31
Budapest_1,2023-02-01,5590.0,Memorial Day of the Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.06375,0.0,0.839932318104907,0.48578640953333946,Budapest_1_2023-02-01
Budapest_1,2023-02-02,5877.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.016375,0.0,0.8382402707275804,0.4861957609387792,Budapest_1_2023-02-02
Budapest_1,2023-02-03,6283.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.254,0.20463709677419353,0.8392554991539765,0.4877649413262986,Budapest_1_2023-02-03
Budapest_1,2023-02-04,6012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0063750000000000005,0.0,0.8392554991539765,0.4870372054944056,Budapest_1_2023-02-04
Budapest_1,2023-02-05,5825.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.84331641285956,0.4861502774492859,Budapest_1_2023-02-05
Budapest_1,2023-02-06,5716.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8480541455160746,0.48651414536523246,Budapest_1_2023-02-06
Budapest_1,2023-02-07,5685.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8416243654822335,0.4869007550259256,Budapest_1_2023-02-07
Budapest_1,2023-02-08,5721.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8406091370558377,0.48662785408896575,Budapest_1_2023-02-08
Budapest_1,2023-02-09,5797.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8450084602368866,0.48728736468661876,Budapest_1_2023-02-09
Budapest_1,2023-02-10,6315.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8473773265651439,0.48881106158464477,Budapest_1_2023-02-10
Budapest_1,2023-02-11,6070.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8514382402707277,0.4893341217138179,Budapest_1_2023-02-11
Budapest_1,2023-02-12,5505.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8412859560067683,0.4887655780951515,Budapest_1_2023-02-12
Budapest_1,2023-02-13,5764.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8467005076142133,0.4891749295005913,Budapest_1_2023-02-13
Budapest_1,2023-02-14,5887.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8544839255499155,0.48983444009824434,Budapest_1_2023-02-14
Budapest_1,2023-02-15,5470.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8429780033840948,0.4901073410352042,Budapest_1_2023-02-15
Budapest_1,2023-02-16,5793.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8470389170896786,0.49053943418539075,Budapest_1_2023-02-16
Budapest_1,2023-02-17,6291.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.010000000000000002,0.0,0.8487309644670051,0.4918129718912035,Budapest_1_2023-02-17
Budapest_1,2023-02-18,5852.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0013750000000000001,0.0,0.8483925549915399,0.49219958155189664,Budapest_1_2023-02-18
Budapest_1,2023-02-19,5492.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.038375,0.0,0.8460236886632826,0.49197216410443007,Budapest_1_2023-02-19
Budapest_1,2023-02-20,5688.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.015875,0.0,0.8460236886632826,0.4917674884017102,Budapest_1_2023-02-20
Budapest_1,2023-02-21,5593.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8416243654822335,0.49222232329664334,Budapest_1_2023-02-21
Budapest_1,2023-02-22,5467.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8419627749576988,0.49208587282816335,Budapest_1_2023-02-22
Budapest_1,2023-02-23,5623.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8392554991539765,0.4917447466569635,Budapest_1_2023-02-23
Budapest_1,2023-02-24,6208.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.00525,0.0,0.8436548223350255,0.49219958155189664,Budapest_1_2023-02-24
Budapest_1,2023-02-25,5897.0,Memorial Day for the Victims of the Communist Dictatorships,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.031875,0.0,0.840947546531303,0.49204038933867006,Budapest_1_2023-02-25
Budapest_1,2023-02-26,5331.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.00425,0.0,0.8345177664974619,0.4903575002274175,Budapest_1_2023-02-26
Budapest_1,2023-02-27,5607.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8395939086294417,0.48978895660875105,Budapest_1_2023-02-27
Budapest_1,2023-02-28,5514.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.839932318104907,0.4900391158009643,Budapest_1_2023-02-28
Budapest_1,2023-03-01,5578.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8392554991539765,0.4902210497589375,Budapest_1_2023-03-01
Budapest_1,2023-03-02,5844.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8368866328257192,0.49069862639861733,Budapest_1_2023-03-02
Budapest_1,2023-03-03,6265.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.839932318104907,0.4911307195488038,Budapest_1_2023-03-03
Budapest_1,2023-03-04,6047.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8412859560067683,0.49053943418539075,Budapest_1_2023-03-04
Budapest_1,2023-03-05,5635.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8372250423011844,0.48906122077685804,Budapest_1_2023-03-05
Budapest_1,2023-03-06,5826.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.00825,0.005544354838709678,0.8416243654822335,0.4884699354134449,Budapest_1_2023-03-06
Budapest_1,2023-03-07,5770.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8372250423011844,0.4884471936686983,Budapest_1_2023-03-07
Budapest_1,2023-03-08,5782.0,International womens day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.001875,0.0,0.8419627749576988,0.4886746111161649,Budapest_1_2023-03-08
Budapest_1,2023-03-09,5672.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.044750000000000005,0.0,0.8392554991539765,0.4885381606476849,Budapest_1_2023-03-09
Budapest_1,2023-03-10,6447.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.136875,0.0,0.8463620981387479,0.4892658964795779,Budapest_1_2023-03-10
Budapest_1,2023-03-11,6182.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.009625000000000002,0.0,0.8436548223350255,0.48901573728736475,Budapest_1_2023-03-11
Budapest_1,2023-03-12,5448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8382402707275804,0.48726462294187217,Budapest_1_2023-03-12
Budapest_1,2023-03-13,5681.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8416243654822335,0.4869917220049122,Budapest_1_2023-03-13
Budapest_1,2023-03-14,6922.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.060250000000000005,0.0,0.8379018612521152,0.48817429273173835,Budapest_1_2023-03-14
Budapest_1,2023-03-16,6618.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8460236886632826,0.4846493222960066,Budapest_1_2023-03-16
Budapest_1,2023-03-17,6405.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8412859560067683,0.4851723824251796,Budapest_1_2023-03-17
Budapest_1,2023-03-18,5634.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8379018612521152,0.48442190484854003,Budapest_1_2023-03-18
Budapest_1,2023-03-19,5431.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8351945854483926,0.4830574001637406,Budapest_1_2023-03-19
Budapest_1,2023-03-20,5718.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8412859560067683,0.4830119166742473,Budapest_1_2023-03-20
Budapest_1,2023-03-21,5656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8379018612521152,0.4831256253979806,Budapest_1_2023-03-21
Budapest_1,2023-03-22,5588.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8341793570219966,0.48271627399254075,Budapest_1_2023-03-22
Budapest_1,2023-03-23,5692.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8395939086294417,0.48264804875830075,Budapest_1_2023-03-23
Budapest_1,2023-03-24,6217.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8379018612521152,0.4829436914400073,Budapest_1_2023-03-24
Budapest_1,2023-03-25,5869.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.062625,0.0,0.8392554991539765,0.482898207950514,Budapest_1_2023-03-25
Budapest_1,2023-03-26,5390.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.074,0.0,0.8368866328257192,0.48187482943691445,Budapest_1_2023-03-26
Budapest_1,2023-03-27,6034.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.110875,0.0,0.8453468697123521,0.48255708177931417,Budapest_1_2023-03-27
Budapest_1,2023-03-28,5689.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8429780033840948,0.48355771854816704,Budapest_1_2023-03-28
Budapest_1,2023-03-29,5787.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8429780033840948,0.48419448740107346,Budapest_1_2023-03-29
Budapest_1,2023-03-30,6004.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.005625000000000001,0.0,0.8480541455160746,0.4854907668516329,Budapest_1_2023-03-30
Budapest_1,2023-03-31,6385.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.012125,0.0,0.8456852791878173,0.4869007550259256,Budapest_1_2023-03-31
Budapest_1,2023-04-01,5875.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.006750000000000001,0.0,0.8395939086294417,0.48733284817611205,Budapest_1_2023-04-01
Budapest_1,2023-04-02,5525.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.005875,0.0,0.839932318104907,0.4868325297916856,Budapest_1_2023-04-02
Budapest_1,2023-04-03,5883.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.011625000000000002,0.0,0.8480541455160746,0.48744655689984534,Budapest_1_2023-04-03
Budapest_1,2023-04-04,6138.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8494077834179357,0.48892477030837805,Budapest_1_2023-04-04
Budapest_1,2023-04-05,6579.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8490693739424704,0.4911079778040572,Budapest_1_2023-04-05
Budapest_1,2023-04-06,7255.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8453468697123521,0.4934731192577095,Budapest_1_2023-04-06
Budapest_1,2023-04-08,7163.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0027500000000000003,0.005040322580645162,0.8385786802030457,0.4909942690803239,Budapest_1_2023-04-08
Budapest_1,2023-04-11,6990.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8443316412859561,0.48421722914582005,Budapest_1_2023-04-11
Budapest_1,2023-04-12,5940.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8328257191201354,0.4844446465932866,Budapest_1_2023-04-12
Budapest_1,2023-04-13,5848.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.012750000000000001,0.0,0.8348561759729272,0.48417174565632676,Budapest_1_2023-04-13
Budapest_1,2023-04-14,6524.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16175,0.0,0.8443316412859561,0.4894250886928045,Budapest_1_2023-04-14
Budapest_1,2023-04-15,5909.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0035000000000000005,0.0,0.8341793570219966,0.4886746111161649,Budapest_1_2023-04-15
Budapest_1,2023-04-16,5437.0,Memorial Day for the Victims of the Holocaust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.00375,0.0,0.8351945854483926,0.4878104248157919,Budapest_1_2023-04-16
Budapest_1,2023-04-17,5596.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.038125,0.0,0.8358714043993232,0.48833348494496504,Budapest_1_2023-04-17
Budapest_1,2023-04-18,5505.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.012375,0.0,0.8328257191201354,0.4884926771581916,Budapest_1_2023-04-18
Budapest_1,2023-04-19,5495.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.007124999999999999,0.0,0.8341793570219966,0.4879923587737652,Budapest_1_2023-04-19
